type,year,city,n
Yabancı,2004,Osmaniye,0
Yabancı,2004,Rize,0
Yabancı,2004,Sakarya,0
Yabancı,2004,Samsun,0
Yabancı,2004,Sanliurfa,0
Yabancı,2004,Siirt,0
Yabancı,2004,Sinop,0
Yabancı,2004,Sirnak,0
Yabancı,2004,Sivas,4
Yabancı,2004,Tekirdag,0
Yabancı,2004,Tokat,0
Yabancı,2004,Trabzon,28
Yabancı,2004,Tunceli,0
Yabancı,2004,Usak,0
Yabancı,2004,Van,4
Yabancı,2004,Yalova,0
Yabancı,2004,Yozgat,0
Yabancı,2004,Zonguldak,0
Yabancı,2005,Adana,10
Yabancı,2005,Adiyaman,0
Yabancı,2005,Afyonkarahisar,0
Yabancı,2005,Agri,0
Yabancı,2005,Aksaray,0
Yabancı,2005,Amasya,0
Yabancı,2005,Ankara,20
Yabancı,2005,Antalya,6
Yabancı,2005,Ardahan,0
Yabancı,2005,Artvin,0
Yabancı,2005,Aydin,1
Yabancı,2005,Balikesir,0
Yabancı,2005,Bartin,0
Yabancı,2005,Batman,0
Yabancı,2005,Bayburt,0
Yabancı,2005,Bilecik,0
Yabancı,2005,Bingol,0
Yabancı,2005,Bitlis,0
Yabancı,2005,Bolu,0
Yabancı,2005,Burdur,0
Yabancı,2005,Bursa,9
Yabancı,2005,Canakkale,0
Yabancı,2005,Cankiri,0
Yabancı,2005,Corum,0
Yabancı,2005,Denizli,0
Yabancı,2005,Diyarbakir,4
Yabancı,2005,Duzce,0
Yabancı,2005,Edirne,0
Yabancı,2005,Elazig,0
Yabancı,2005,Erzincan,0
Yabancı,2005,Erzurum,5
Yabancı,2005,Eskisehir,2
Yabancı,2005,Gaziantep,0
Yabancı,2005,Giresun,2
Yabancı,2005,Gumushane,0
Yabancı,2005,Hakkari,0
Yabancı,2005,Hatay,0
Yabancı,2005,Igdir,0
Yabancı,2005,Isparta,0
Yabancı,2005,Istanbul,81
Yabancı,2005,Izmir,14
Yabancı,2005,Kahramanmaras,0
Yabancı,2005,Karabuk,0
Yabancı,2005,Karaman,0
Yabancı,2005,Kars,0
Yabancı,2005,Kastamonu,0
Yabancı,2005,Kayseri,0
Yabancı,2005,Kilis,0
Yabancı,2005,Kirikkale,0
Yabancı,2005,Kirklareli,0
Yabancı,2005,Kirsehir,0
Yabancı,2005,Kocaeli,5
Yabancı,2005,Konya,2
Yabancı,2005,Kutahya,0
Yabancı,2005,Malatya,0
Yabancı,2005,Manisa,0
Yabancı,2005,Mardin,0
Yabancı,2005,Mersin,0
Yabancı,2005,Mugla,0
Yabancı,2005,Mus,0
Yabancı,2005,Nevsehir,0
Yabancı,2005,Nigde,0
Yabancı,2005,Ordu,0
Yabancı,2005,Osmaniye,0
Yabancı,2005,Rize,0
Yabancı,2005,Sakarya,0
Yabancı,2005,Samsun,0
Yabancı,2005,Sanliurfa,0
Yabancı,2005,Siirt,0
Yabancı,2005,Sinop,2
Yabancı,2005,Sirnak,0
Yabancı,2005,Sivas,4
Yabancı,2005,Tekirdag,0
Yabancı,2005,Tokat,0
Yabancı,2005,Trabzon,6
Yabancı,2005,Tunceli,0
Yabancı,2005,Usak,0
Yabancı,2005,Van,2
Yabancı,2005,Yalova,0
Yabancı,2005,Yozgat,0
Yabancı,2005,Zonguldak,0
Yabancı,2006,Adana,7
Yabancı,2006,Adiyaman,0
Yabancı,2006,Afyonkarahisar,0
Yabancı,2006,Agri,0
Yabancı,2006,Aksaray,0
Yabancı,2006,Amasya,0
Yabancı,2006,Ankara,33
Yabancı,2006,Antalya,8
Yabancı,2006,Ardahan,0
Yabancı,2006,Artvin,0
Yabancı,2006,Aydin,1
Yabancı,2006,Balikesir,0
Yabancı,2006,Bartin,0
Yabancı,2006,Batman,0
Yabancı,2006,Bayburt,0
Yabancı,2006,Bilecik,0
Yabancı,2006,Bingol,0
Yabancı,2006,Bitlis,0
Yabancı,2006,Bolu,0
Yabancı,2006,Burdur,0
Yabancı,2006,Bursa,12
Yabancı,2006,Canakkale,0
Yabancı,2006,Cankiri,0
Yabancı,2006,Corum,0
Yabancı,2006,Denizli,0
Yabancı,2006,Diyarbakir,1
Yabancı,2006,Duzce,0
Yabancı,2006,Edirne,0
Yabancı,2006,Elazig,0
Yabancı,2006,Erzincan,0
Yabancı,2006,Erzurum,3
Yabancı,2006,Eskisehir,1
Yabancı,2006,Gaziantep,0
Yabancı,2006,Giresun,0
Yabancı,2006,Gumushane,0
Yabancı,2006,Hakkari,0
Yabancı,2006,Hatay,0
Yabancı,2006,Igdir,0
Yabancı,2006,Isparta,0
Yabancı,2006,Istanbul,36
Yabancı,2006,Izmir,24
Yabancı,2006,Kahramanmaras,0
Yabancı,2006,Karabuk,0
Yabancı,2006,Karaman,0
Yabancı,2006,Kars,1
Yabancı,2006,Kastamonu,0
Yabancı,2006,Kayseri,0
Yabancı,2006,Kilis,0
Yabancı,2006,Kirikkale,0
Yabancı,2006,Kirklareli,0
Yabancı,2006,Kirsehir,0
Yabancı,2006,Kocaeli,4
Yabancı,2006,Konya,2
Yabancı,2006,Kutahya,0
Yabancı,2006,Malatya,0
Yabancı,2006,Manisa,0
Yabancı,2006,Mardin,0
Yabancı,2006,Mersin,0
Yabancı,2006,Mugla,0
Yabancı,2006,Mus,0
Yabancı,2006,Nevsehir,0
Yabancı,2006,Nigde,0
Yabancı,2006,Ordu,0
Yabancı,2006,Osmaniye,0
Yabancı,2006,Rize,0
Yabancı,2006,Sakarya,0
Yabancı,2006,Samsun,1
Yabancı,2006,Sanliurfa,0
Yabancı,2006,Siirt,0
Yabancı,2006,Sinop,10
Yabancı,2006,Sirnak,0
Yabancı,2006,Sivas,3
Yabancı,2006,Tekirdag,0
Yabancı,2006,Tokat,0
Yabancı,2006,Trabzon,5
Yabancı,2006,Tunceli,0
Yabancı,2006,Usak,0
Yabancı,2006,Van,8
Yabancı,2006,Yalova,0
Yabancı,2006,Yozgat,0
Yabancı,2006,Zonguldak,0
Yabancı,2007,Adana,8
Yabancı,2007,Adiyaman,0
Yabancı,2007,Afyonkarahisar,0
Yabancı,2007,Agri,0
Yabancı,2007,Aksaray,0
Yabancı,2007,Amasya,0
Yabancı,2007,Ankara,34
Yabancı,2007,Antalya,16
Yabancı,2007,Ardahan,0
Yabancı,2007,Artvin,0
Yabancı,2007,Aydin,0
Yabancı,2007,Balikesir,0
Yabancı,2007,Bartin,0
Yabancı,2007,Batman,0
Yabancı,2007,Bayburt,0
Yabancı,2007,Bilecik,0
Yabancı,2007,Bingol,0
Yabancı,2007,Bitlis,0
Yabancı,2007,Bolu,0
Yabancı,2007,Burdur,0
Yabancı,2007,Bursa,5
Yabancı,2007,Canakkale,0
Yabancı,2007,Cankiri,0
Yabancı,2007,Corum,0
Yabancı,2007,Denizli,0
Yabancı,2007,Diyarbakir,5
Yabancı,2007,Duzce,0
Yabancı,2007,Edirne,0
Yabancı,2007,Elazig,0
Yabancı,2007,Erzincan,0
Yabancı,2007,Erzurum,2
Yabancı,2007,Eskisehir,3
Yabancı,2007,Gaziantep,0
Yabancı,2007,Giresun,2
Yabancı,2007,Gumushane,0
Yabancı,2007,Hakkari,0
Yabancı,2007,Hatay,0
Yabancı,2007,Igdir,0
Yabancı,2007,Isparta,0
Yabancı,2007,Istanbul,70
Yabancı,2007,Izmir,17
Yabancı,2007,Kahramanmaras,0
Yabancı,2007,Karabuk,0
Yabancı,2007,Karaman,0
Yabancı,2007,Kars,50
Yabancı,2007,Kastamonu,0
Yabancı,2007,Kayseri,0
Yabancı,2007,Kilis,0
Yabancı,2007,Kirikkale,0
Yabancı,2007,Kirklareli,2
Yabancı,2007,Kirsehir,0
Yabancı,2007,Kocaeli,8
Yabancı,2007,Konya,0
Yabancı,2007,Kutahya,2
Yabancı,2007,Malatya,0
Yabancı,2007,Manisa,0
Yabancı,2007,Mardin,0
Yabancı,2007,Mersin,1
Yabancı,2007,Mugla,0
Yabancı,2007,Mus,0
Yabancı,2007,Nevsehir,0
Yabancı,2007,Nigde,0
Yabancı,2007,Ordu,0
Yabancı,2007,Osmaniye,0
Yabancı,2007,Rize,0
Yabancı,2007,Sakarya,0
Yabancı,2007,Samsun,0
Yabancı,2007,Sanliurfa,0
Yabancı,2007,Siirt,0
Yabancı,2007,Sinop,1
Yabancı,2007,Sirnak,0
Yabancı,2007,Sivas,2
Yabancı,2007,Tekirdag,0
Yabancı,2007,Tokat,0
Yabancı,2007,Trabzon,4
Yabancı,2007,Tunceli,0
Yabancı,2007,Usak,0
Yabancı,2007,Van,9
Yabancı,2007,Yalova,0
Yabancı,2007,Yozgat,0
Yabancı,2007,Zonguldak,0
Yabancı,2008,Adana,6
Yabancı,2008,Adiyaman,0
Yabancı,2008,Afyonkarahisar,2
Yabancı,2008,Agri,0
Yabancı,2008,Aksaray,0
Yabancı,2008,Amasya,0
Yabancı,2008,Ankara,25
Yabancı,2008,Antalya,17
Yabancı,2008,Ardahan,0
Yabancı,2008,Artvin,0
Yabancı,2008,Aydin,1
Yabancı,2008,Balikesir,0
Yabancı,2008,Bartin,0
Yabancı,2008,Batman,0
Yabancı,2008,Bayburt,0
Yabancı,2008,Bilecik,0
Yabancı,2008,Bingol,0
Yabancı,2008,Bitlis,0
Yabancı,2008,Bolu,1
Yabancı,2008,Burdur,0
Yabancı,2008,Bursa,12
Yabancı,2008,Canakkale,0
Yabancı,2008,Cankiri,0
Yabancı,2008,Corum,0
Yabancı,2008,Denizli,0
Yabancı,2008,Diyarbakir,2
Yabancı,2008,Duzce,0
Yabancı,2008,Edirne,0
Yabancı,2008,Elazig,0
Yabancı,2008,Erzincan,0
Yabancı,2008,Erzurum,3
Yabancı,2008,Eskisehir,9
Yabancı,2008,Gaziantep,0
Yabancı,2008,Giresun,1
Yabancı,2008,Gumushane,0
Yabancı,2008,Hakkari,0
Yabancı,2008,Hatay,0
Yabancı,2008,Igdir,0
Yabancı,2008,Isparta,0
Yabancı,2008,Istanbul,159
Yabancı,2008,Izmir,43
Yabancı,2008,Kahramanmaras,0
Yabancı,2008,Karabuk,0
Yabancı,2008,Karaman,0
Yabancı,2008,Kars,0
Yabancı,2008,Kastamonu,0
Yabancı,2008,Kayseri,0
Yabancı,2008,Kilis,0
Yabancı,2008,Kirikkale,0
Yabancı,2008,Kirklareli,5
Yabancı,2008,Kirsehir,0
Yabancı,2008,Kocaeli,6
Yabancı,2008,Konya,0
Yabancı,2008,Kutahya,2
Yabancı,2008,Malatya,0
Yabancı,2008,Manisa,1
Yabancı,2008,Mardin,0
Yabancı,2008,Mersin,0
Yabancı,2008,Mugla,0
Yabancı,2008,Mus,0
Yabancı,2008,Nevsehir,0
Yabancı,2008,Nigde,0
Yabancı,2008,Ordu,1
Yabancı,2008,Osmaniye,0
Yabancı,2008,Rize,0
Yabancı,2008,Sakarya,0
Yabancı,2008,Samsun,1
Yabancı,2008,Sanliurfa,0
Yabancı,2008,Siirt,0
Yabancı,2008,Sinop,1
Yabancı,2008,Sirnak,0
Yabancı,2008,Sivas,2
Yabancı,2008,Tekirdag,0
Yabancı,2008,Tokat,0
Yabancı,2008,Trabzon,2
Yabancı,2008,Tunceli,0
Yabancı,2008,Usak,0
Yabancı,2008,Van,1
Yabancı,2008,Yalova,1
Yabancı,2008,Yozgat,0
Yabancı,2008,Zonguldak,0
Yabancı,2009,Adana,23
Yabancı,2009,Adiyaman,0
Yabancı,2009,Afyonkarahisar,0
Yabancı,2009,Agri,0
Yabancı,2009,Aksaray,0
Yabancı,2009,Amasya,0
Yabancı,2009,Ankara,31
Yabancı,2009,Antalya,5
Yabancı,2009,Ardahan,0
Yabancı,2009,Artvin,0
Yabancı,2009,Aydin,0
Yabancı,2009,Balikesir,0
Yabancı,2009,Bartin,0
Yabancı,2009,Batman,0
Yabancı,2009,Bayburt,0
Yabancı,2009,Bilecik,0
Yabancı,2009,Bingol,0
Yabancı,2009,Bitlis,0
Yabancı,2009,Bolu,0
Yabancı,2009,Burdur,0
Yabancı,2009,Bursa,20
Yabancı,2009,Canakkale,0
Yabancı,2009,Cankiri,0
Yabancı,2009,Corum,6
Yabancı,2009,Denizli,0
Yabancı,2009,Diyarbakir,8
Yabancı,2009,Duzce,0
Yabancı,2009,Edirne,0
Yabancı,2009,Elazig,0
Yabancı,2009,Erzincan,0
Yabancı,2009,Erzurum,4
Yabancı,2009,Eskisehir,16
Yabancı,2009,Gaziantep,0
Yabancı,2009,Giresun,1
Yabancı,2009,Gumushane,0
Yabancı,2009,Hakkari,0
Yabancı,2009,Hatay,0
Yabancı,2009,Igdir,0
Yabancı,2009,Isparta,0
Yabancı,2009,Istanbul,283
Yabancı,2009,Izmir,77
Yabancı,2009,Kahramanmaras,0
Yabancı,2009,Karabuk,0
Yabancı,2009,Karaman,0
Yabancı,2009,Kars,1
Yabancı,2009,Kastamonu,0
Yabancı,2009,Kayseri,0
Yabancı,2009,Kilis,0
Yabancı,2009,Kirikkale,0
Yabancı,2009,Kirklareli,8
Yabancı,2009,Kirsehir,0
Yabancı,2009,Kocaeli,8
Yabancı,2009,Konya,2
Yabancı,2009,Kutahya,2
Yabancı,2009,Malatya,0
Yabancı,2009,Manisa,0
Yabancı,2009,Mardin,0
Yabancı,2009,Mersin,0
Yabancı,2009,Mugla,0
Yabancı,2009,Mus,0
Yabancı,2009,Nevsehir,0
Yabancı,2009,Nigde,0
Yabancı,2009,Ordu,0
Yabancı,2009,Osmaniye,0
Yabancı,2009,Rize,0
Yabancı,2009,Sakarya,1
Yabancı,2009,Samsun,3
Yabancı,2009,Sanliurfa,1
Yabancı,2009,Siirt,0
Yabancı,2009,Sinop,1
Yabancı,2009,Sirnak,0
Yabancı,2009,Sivas,4
Yabancı,2009,Tekirdag,0
Yabancı,2009,Tokat,0
Yabancı,2009,Trabzon,3
Yabancı,2009,Tunceli,0
Yabancı,2009,Usak,0
Yabancı,2009,Van,6
Yabancı,2009,Yalova,0
Yabancı,2009,Yozgat,0
Yabancı,2009,Zonguldak,0
Yabancı,2010,Adana,34
Yabancı,2010,Adiyaman,0
Yabancı,2010,Afyonkarahisar,0
Yabancı,2010,Agri,0
Yabancı,2010,Aksaray,0
Yabancı,2010,Amasya,0
Yabancı,2010,Ankara,27
Yabancı,2010,Antalya,7
Yabancı,2010,Ardahan,0
Yabancı,2010,Artvin,0
Yabancı,2010,Aydin,1
Yabancı,2010,Balikesir,0
Yabancı,2010,Bartin,1
Yabancı,2010,Batman,0
Yabancı,2010,Bayburt,0
Yabancı,2010,Bilecik,0
Yabancı,2010,Bingol,0
Yabancı,2010,Bitlis,0
Yabancı,2010,Bolu,6
Yabancı,2010,Burdur,0
Yabancı,2010,Bursa,12
Yabancı,2010,Canakkale,0
Yabancı,2010,Cankiri,0
Yabancı,2010,Corum,0
Yabancı,2010,Denizli,8
Yabancı,2010,Diyarbakir,5
Yabancı,2010,Duzce,2
Yabancı,2010,Edirne,0
Yabancı,2010,Elazig,0
Yabancı,2010,Erzincan,0
Yabancı,2010,Erzurum,5
Yabancı,2010,Eskisehir,41
Yabancı,2010,Gaziantep,7
Yabancı,2010,Giresun,2
Yabancı,2010,Gumushane,0
Yabancı,2010,Hakkari,0
Yabancı,2010,Hatay,0
Yabancı,2010,Igdir,0
Yabancı,2010,Isparta,0
Yabancı,2010,Istanbul,395
Yabancı,2010,Izmir,98
Yabancı,2010,Kahramanmaras,0
Yabancı,2010,Karabuk,0
Yabancı,2010,Karaman,0
Yabancı,2010,Kars,0
Yabancı,2010,Kastamonu,0
Yabancı,2010,Kayseri,1
Yabancı,2010,Kilis,0
Yabancı,2010,Kirikkale,0
Yabancı,2010,Kirklareli,8
Yabancı,2010,Kirsehir,0
Yabancı,2010,Kocaeli,20
Yabancı,2010,Konya,6
Yabancı,2010,Kutahya,0
Yabancı,2010,Malatya,0
Yabancı,2010,Manisa,2
Yabancı,2010,Mardin,0
Yabancı,2010,Mersin,0
Yabancı,2010,Mugla,5
Yabancı,2010,Mus,0
Yabancı,2010,Nevsehir,0
Yabancı,2010,Nigde,1
Yabancı,2010,Ordu,2
Yabancı,2010,Osmaniye,0
Yabancı,2010,Rize,0
Yabancı,2010,Sakarya,21
Yabancı,2010,Samsun,10
Yabancı,2010,Sanliurfa,0
Yabancı,2010,Siirt,1
Yabancı,2010,Sinop,0
Yabancı,2010,Sirnak,0
Yabancı,2010,Sivas,2
Yabancı,2010,Tekirdag,0
Yabancı,2010,Tokat,0
Yabancı,2010,Trabzon,23
Yabancı,2010,Tunceli,0
Yabancı,2010,Usak,0
Yabancı,2010,Van,12
Yabancı,2010,Yalova,7
Yabancı,2010,Yozgat,0
Yabancı,2010,Zonguldak,4
Yabancı,2011,Adana,15
Yabancı,2011,Adiyaman,0
Yabancı,2011,Afyonkarahisar,0
Yabancı,2011,Agri,0
Yabancı,2011,Aksaray,1
Yabancı,2011,Amasya,0
Yabancı,2011,Ankara,24
Yabancı,2011,Antalya,21
Yabancı,2011,Ardahan,0
Yabancı,2011,Artvin,1
Yabancı,2011,Aydin,3
Yabancı,2011,Balikesir,0
Yabancı,2011,Bartin,2
Yabancı,2011,Batman,0
Yabancı,2011,Bayburt,0
Yabancı,2011,Bilecik,0
Yabancı,2011,Bingol,3
Yabancı,2011,Bitlis,0
Yabancı,2011,Bolu,0
Yabancı,2011,Burdur,0
Yabancı,2011,Bursa,8
Yabancı,2011,Canakkale,0
Yabancı,2011,Cankiri,0
Yabancı,2011,Corum,12
Yabancı,2011,Denizli,2
Yabancı,2011,Diyarbakir,3
Yabancı,2011,Duzce,3
Yabancı,2011,Edirne,0
Yabancı,2011,Elazig,14
Yabancı,2011,Erzincan,0
Yabancı,2011,Erzurum,4
Yabancı,2011,Eskisehir,32
Yabancı,2011,Gaziantep,32
Yabancı,2011,Giresun,2
Yabancı,2011,Gumushane,1
Yabancı,2011,Hakkari,0
Yabancı,2011,Hatay,5
Yabancı,2011,Igdir,0
Yabancı,2011,Isparta,0
Yabancı,2011,Istanbul,315
Yabancı,2011,Izmir,92
Yabancı,2011,Kahramanmaras,0
Yabancı,2011,Karabuk,3
Yabancı,2011,Karaman,0
Yabancı,2011,Kars,0
Yabancı,2011,Kastamonu,1
Yabancı,2011,Kayseri,2
Yabancı,2011,Kilis,0
Yabancı,2011,Kirikkale,0
Yabancı,2011,Kirklareli,9
Yabancı,2011,Kirsehir,3
Yabancı,2011,Kocaeli,21
Yabancı,2011,Konya,13
Yabancı,2011,Kutahya,4
Yabancı,2011,Malatya,8
Yabancı,2011,Manisa,9
Yabancı,2011,Mardin,2
Yabancı,2011,Mersin,3
Yabancı,2011,Mugla,2
Yabancı,2011,Mus,0
Yabancı,2011,Nevsehir,0
Yabancı,2011,Nigde,1
Yabancı,2011,Ordu,2
Yabancı,2011,Osmaniye,0
Yabancı,2011,Rize,4
Yabancı,2011,Sakarya,6
Yabancı,2011,Samsun,26
Yabancı,2011,Sanliurfa,0
Yabancı,2011,Siirt,0
Yabancı,2011,Sinop,0
Yabancı,2011,Sirnak,0
Yabancı,2011,Sivas,1
Yabancı,2011,Tekirdag,0
Yabancı,2011,Tokat,0
Yabancı,2011,Trabzon,15
Yabancı,2011,Tunceli,3
Yabancı,2011,Usak,6
Yabancı,2011,Van,1
Yabancı,2011,Yalova,11
Yabancı,2011,Yozgat,0
Yabancı,2011,Zonguldak,31
Yabancı,2012,Adana,17
Yabancı,2012,Adiyaman,0
Yabancı,2012,Afyonkarahisar,1
Yabancı,2012,Agri,0
Yabancı,2012,Aksaray,2
Yabancı,2012,Amasya,0
Yabancı,2012,Ankara,41
Yabancı,2012,Antalya,14
Yabancı,2012,Ardahan,0
Yabancı,2012,Artvin,0
Yabancı,2012,Aydin,5
Yabancı,2012,Balikesir,6
Yabancı,2012,Bartin,7
Yabancı,2012,Batman,0
Yabancı,2012,Bayburt,1
Yabancı,2012,Bilecik,0
Yabancı,2012,Bingol,1
Yabancı,2012,Bitlis,3
Yabancı,2012,Bolu,2
Yabancı,2012,Burdur,0
Yabancı,2012,Bursa,35
Yabancı,2012,Canakkale,4
Yabancı,2012,Cankiri,0
Yabancı,2012,Corum,13
Yabancı,2012,Denizli,14
Yabancı,2012,Diyarbakir,8
Yabancı,2012,Duzce,2
Yabancı,2012,Edirne,0
Yabancı,2012,Elazig,1
Yabancı,2012,Erzincan,2
Yabancı,2012,Erzurum,4
Yabancı,2012,Eskisehir,31
Yabancı,2012,Gaziantep,44
Yabancı,2012,Giresun,6
Yabancı,2012,Gumushane,3
Yabancı,2012,Hakkari,1
Yabancı,2012,Hatay,1
Yabancı,2012,Igdir,0
Yabancı,2012,Isparta,0
Yabancı,2012,Istanbul,475
Yabancı,2012,Izmir,121
Yabancı,2012,Kahramanmaras,0
Yabancı,2012,Karabuk,2
Yabancı,2012,Karaman,0
Yabancı,2012,Kars,0
Yabancı,2012,Kastamonu,0
Yabancı,2012,Kayseri,11
Yabancı,2012,Kilis,0
Yabancı,2012,Kirikkale,4
Yabancı,2012,Kirklareli,4
Yabancı,2012,Kirsehir,0
Yabancı,2012,Kocaeli,16
Yabancı,2012,Konya,13
Yabancı,2012,Kutahya,0
Yabancı,2012,Malatya,0
Yabancı,2012,Manisa,7
Yabancı,2012,Mardin,2
Yabancı,2012,Mersin,0
Yabancı,2012,Mugla,2
Yabancı,2012,Mus,0
Yabancı,2012,Nevsehir,0
Yabancı,2012,Nigde,0
Yabancı,2012,Ordu,5
Yabancı,2012,Osmaniye,0
Yabancı,2012,Rize,6
Yabancı,2012,Sakarya,20
Yabancı,2012,Samsun,32
Yabancı,2012,Sanliurfa,1
Yabancı,2012,Siirt,2
Yabancı,2012,Sinop,4
Yabancı,2012,Sirnak,0
Yabancı,2012,Sivas,0
Yabancı,2012,Tekirdag,9
Yabancı,2012,Tokat,0
Yabancı,2012,Trabzon,12
Yabancı,2012,Tunceli,0
Yabancı,2012,Usak,4
Yabancı,2012,Van,4
Yabancı,2012,Yalova,7
Yabancı,2012,Yozgat,1
Yabancı,2012,Zonguldak,21
Yabancı,2013,Adana,41
Yabancı,2013,Adiyaman,0
Yabancı,2013,Afyonkarahisar,0
Yabancı,2013,Agri,0
Yabancı,2013,Aksaray,0
Yabancı,2013,Amasya,0
Yabancı,2013,Ankara,79
Yabancı,2013,Antalya,22
Yabancı,2013,Ardahan,0
Yabancı,2013,Artvin,0
Yabancı,2013,Aydin,2
Yabancı,2013,Balikesir,2
Yabancı,2013,Bartin,0
Yabancı,2013,Batman,0
Yabancı,2013,Bayburt,0
Yabancı,2013,Bilecik,0
Yabancı,2013,Bingol,1
Yabancı,2013,Bitlis,0
Yabancı,2013,Bolu,0
Yabancı,2013,Burdur,0
Yabancı,2013,Bursa,28
Yabancı,2013,Canakkale,4
Yabancı,2013,Cankiri,0
Yabancı,2013,Corum,0
Yabancı,2013,Denizli,1
Yabancı,2013,Diyarbakir,16
Yabancı,2013,Duzce,1
Yabancı,2013,Edirne,1
Yabancı,2013,Elazig,0
Yabancı,2013,Erzincan,0
Yabancı,2013,Erzurum,13
Yabancı,2013,Eskisehir,23
Yabancı,2013,Gaziantep,1
Yabancı,2013,Giresun,3
Yabancı,2013,Gumushane,0
Yabancı,2013,Hakkari,0
Yabancı,2013,Hatay,0
Yabancı,2013,Igdir,0
Yabancı,2013,Isparta,4
Yabancı,2013,Istanbul,479
Yabancı,2013,Izmir,107
Yabancı,2013,Kahramanmaras,0
Yabancı,2013,Karabuk,3
Yabancı,2013,Karaman,0
Yabancı,2013,Kars,0
Yabancı,2013,Kastamonu,0
Yabancı,2013,Kayseri,6
Yabancı,2013,Kilis,0
Yabancı,2013,Kirikkale,0
Yabancı,2013,Kirklareli,2
Yabancı,2013,Kirsehir,0
Yabancı,2013,Kocaeli,15
Yabancı,2013,Konya,7
Yabancı,2013,Kutahya,0
Yabancı,2013,Malatya,1
Yabancı,2013,Manisa,4
Yabancı,2013,Mardin,0
Yabancı,2013,Mersin,7
Yabancı,2013,Mugla,0
Yabancı,2013,Mus,0
Yabancı,2013,Nevsehir,0
Yabancı,2013,Nigde,0
Yabancı,2013,Ordu,2
Yabancı,2013,Osmaniye,0
Yabancı,2013,Rize,0
Yabancı,2013,Sakarya,2
Yabancı,2013,Samsun,14
Yabancı,2013,Sanliurfa,2
Yabancı,2013,Siirt,0
Yabancı,2013,Sinop,0
Yabancı,2013,Sirnak,0
Yabancı,2013,Sivas,10
Yabancı,2013,Tekirdag,0
Yabancı,2013,Tokat,1
Yabancı,2013,Trabzon,8
Yabancı,2013,Tunceli,0
Yabancı,2013,Usak,1
Yabancı,2013,Van,4
Yabancı,2013,Yalova,0
Yabancı,2013,Yozgat,0
Yabancı,2013,Zonguldak,1
Yabancı,2014,Adana,25
Yabancı,2014,Adiyaman,0
Yabancı,2014,Afyonkarahisar,1
Yabancı,2014,Agri,0
Yabancı,2014,Aksaray,0
Yabancı,2014,Amasya,0
Yabancı,2014,Ankara,85
Yabancı,2014,Antalya,16
Yabancı,2014,Ardahan,0
Yabancı,2014,Artvin,1
Yabancı,2014,Aydin,15
Yabancı,2014,Balikesir,7
Yabancı,2014,Bartin,0
Yabancı,2014,Batman,3
Yabancı,2014,Bayburt,1
Yabancı,2014,Bilecik,0
Yabancı,2014,Bingol,1
Yabancı,2014,Bitlis,0
Yabancı,2014,Bolu,6
Yabancı,2014,Burdur,2
Yabancı,2014,Bursa,30
Yabancı,2014,Canakkale,7
Yabancı,2014,Cankiri,0
Yabancı,2014,Corum,6
Yabancı,2014,Denizli,25
Yabancı,2014,Diyarbakir,5
Yabancı,2014,Duzce,1
Yabancı,2014,Edirne,2
Yabancı,2014,Elazig,9
Yabancı,2014,Erzincan,2
Yabancı,2014,Erzurum,7
Yabancı,2014,Eskisehir,27
Yabancı,2014,Gaziantep,4
Yabancı,2014,Giresun,2
Yabancı,2014,Gumushane,1
Yabancı,2014,Hakkari,0
Yabancı,2014,Hatay,4
Yabancı,2014,Igdir,2
Yabancı,2014,Isparta,1
Yabancı,2014,Istanbul,433
Yabancı,2014,Izmir,81
Yabancı,2014,Kahramanmaras,0
Yabancı,2014,Karabuk,1
Yabancı,2014,Karaman,0
Yabancı,2014,Kars,0
Yabancı,2014,Kastamonu,0
Yabancı,2014,Kayseri,2
Yabancı,2014,Kilis,0
Yabancı,2014,Kirikkale,0
Yabancı,2014,Kirklareli,0
Yabancı,2014,Kirsehir,0
Yabancı,2014,Kocaeli,18
Yabancı,2014,Konya,19
Yabancı,2014,Kutahya,1
Yabancı,2014,Malatya,6
Yabancı,2014,Manisa,51
Yabancı,2014,Mardin,1
Yabancı,2014,Mersin,13
Yabancı,2014,Mugla,6
Yabancı,2014,Mus,0
Yabancı,2014,Nevsehir,2
Yabancı,2014,Nigde,1
Yabancı,2014,Ordu,1
Yabancı,2014,Osmaniye,2
Yabancı,2014,Rize,0
Yabancı,2014,Sakarya,9
Yabancı,2014,Samsun,13
Yabancı,2014,Sanliurfa,1
Yabancı,2014,Siirt,8
Yabancı,2014,Sinop,0
Yabancı,2014,Sirnak,0
Yabancı,2014,Sivas,1
Yabancı,2014,Tekirdag,7
Yabancı,2014,Tokat,0
Yabancı,2014,Trabzon,9
Yabancı,2014,Tunceli,2
Yabancı,2014,Usak,9
Yabancı,2014,Van,2
Yabancı,2014,Yalova,2
Yabancı,2014,Yozgat,0
Yabancı,2014,Zonguldak,12
Yabancı,2015,Adana,15
Yabancı,2015,Adiyaman,0
Yabancı,2015,Afyonkarahisar,0
Yabancı,2015,Agri,0
Yabancı,2015,Aksaray,0
Yabancı,2015,Amasya,0
Yabancı,2015,Ankara,62
Yabancı,2015,Antalya,13
Yabancı,2015,Ardahan,1
Yabancı,2015,Artvin,3
Yabancı,2015,Aydin,2
Yabancı,2015,Balikesir,4
Yabancı,2015,Bartin,0
Yabancı,2015,Batman,1
